StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,discipline,discipline_8_TEXT,Q126,Q126_8_TEXT,position,position_11_TEXT,phd_year,survey_exp_yn,phd_year_timer_First Click,phd_year_timer_Last Click,phd_year_timer_Page Submit,phd_year_timer_Click Count,exp_survey_exp,exp_lab_exp,exp_ml_ai,exp_timer_First Click,exp_timer_Last Click,exp_timer_Page Submit,exp_timer_Click Count,llm_use_1,llm_use_2,ai_positive_effect,techsavvy_timer_First Click,techsavvy_timer_Last Click,techsavvy_timer_Page Submit,techsavvy_timer_Click Count,AI_Intro_timer_First Click,AI_Intro_timer_Last Click,AI_Intro_timer_Page Submit,AI_Intro_timer_Click Count,use_power_analysis_1,use_interventions_1,use_generalizability_1,use_harm_1,use_replication_1,use_combine_1,use_pilots_1,use_hard_to_reach_1,use_mediators_1,use_moderators_1,use_open,use_overall_5,use_timer_First Click,use_timer_Last Click,use_timer_Page Submit,use_timer_Click Count,concern_replacing_5,concern_minority_acc_5,concern_stereotypes_5,concern_black_box_5,concern_proprietary_5,concern_focus_5,concern_false_negati_5,concern_variance_5,concern_misuse_5,concern_timer_First Click,concern_timer_Last Click,concern_timer_Page Submit,concern_timer_Click Count,ai_risk_open,Gender,Gender_3_TEXT,race,polit,anything_else,demos_timer_First Click,demos_timer_Last Click,demos_timer_Page Submit,demos_timer_Click Count,gc,Q_TotalDuration,Q_Language,Q_TerminateFlag,ml
5/9/25 6:54,5/9/25 7:08,100,842,TRUE,5/9/25 7:08,R_5ZakXEHw9E9SrgB,0.699999988,,0,0,,"Psychology,Other (please specify)",Organizational Behavior,,,"Assistant Professor, or equivalent",,2020,Yes,2.723,66.057,66.818,14,A great deal of experience7,6,No experience at all1,4.159,16.552,18.238,5,2-3 times per month,1 time per month or less,Somewhat positive,105.403,117.482,118.209,5,0,0,6.562,0,100,33,53,40,15,98,52,53,42,5,,52,5.595,120.028,120.035,37,74,100,100,100,100,100,69,70,100,8.766,48.16,48.168,29,,Female,,White / Caucasian,2,,1.477,18.212,18.219,11,1,842,EN,,
5/9/25 7:19,5/9/25 7:26,100,419,TRUE,5/9/25 7:26,R_52yBojPRu3zVpsw,1,,0,0,,Psychology,,,,Postdoctoral fellow or researcher,,2023,Yes,1.551,24.02,26.836,8,A great deal of experience7,5,3,5.47,19.633,20.936,5,2-3 times per month,2-3 times per month,Somewhat negative,11.864,23.804,34.232,5,0,0,6.478,0,75,25,25,20,35,15,20,10,15,10,NA,15,8.93,129.466,133.402,29,85,90,75,75,65,85,50,90,90,10.997,164.107,166.9,26,"I think AI if used at scale will diminish critical thinking, truncate the academic pipeline, and diminish organic human curiosity and the motivation to learn things for ourselves, both empirically and experientially. Ultimately, each of these things will diminish the richness of essential components to the human experience. ",Male,,Black / African-American,2,No,2.844,14.903,16.958,9,1,419,EN,,
5/9/25 7:40,5/9/25 7:47,100,393,TRUE,5/9/25 7:47,R_6do96ejA7EJ8lNS,1,,0,0,,Psychology,,,,"Associate Professor, or equivalent",,2012,Yes,1.963,12.284,13.265,5,A great deal of experience7,5,3,3.936,10.205,11.24,3,2-3 times per month,1 time per month or less,Equally positive and negative,5.655,12.858,15.034,3,0,0,5.22,0,50,50,8,50,51,2,51,50,50,50,,50,9.346,83.183,83.184,13,68,99,89,86,89,90,69,69,69,4.955,122.328,126.936,13,"I am in a field that aims to understand humans. I think we should do work on humans. If people want to study AI models and how they behave, totally fine. It's just not the field that I am in.

(note that this critique I am also happy to apply to work in my field that includes animals as participants)",Male,,White / Caucasian,Extremely Liberal,"AI for experiments is often discussed as a way to save time and not to run the actual study. I think this is, frankly, shocking. If people do not want to do the work of research on the population their field studies, then they should not be doing research. There are a lot of other fulfilling jobs out there. I can see from the examples in this study, that you are not taking this extreme ""short-cut"" point of view, but it is a view that is pretty common in online spaces discussing AI (e.g., If I were a betting person, I would bet serious money that the DOGE staffers cutting all of our funding think this is true)",1.916,119.91,126.438,7,1,393,EN,,
5/9/25 7:50,5/9/25 7:54,100,209,TRUE,5/9/25 7:54,R_1KPlMcjBgEYpd2Z,1,,0,0,,Political Science,,,,"Associate Professor, or equivalent",,2016,Yes,4.861,13.53,14.487,5,6,5,4,4.797,11.106,11.745,3,2+ times per day,1 time per day,Somewhat positive,4.681,10.616,11.235,3,0,0,6.083,0,72,15,16,16,15,15,15,0,16,16,I'm pretty opposed to using AI for these things. ,16,30.704,95.411,96.25,14,99,94,98,97,98,50,50,97,27,4.925,43.985,43.986,11,,Male,,White / Caucasian,4,,1.98,11.743,11.744,4,1,209,EN,,
5/9/25 8:06,5/9/25 8:22,100,979,TRUE,5/9/25 8:22,R_3QbmGwGtvTaQ3Fj,1,,0,20,,"Psychology,Sociology",,,,"Assistant Professor, or equivalent",,2015,Yes,5.146,23.492,31.717,10,A great deal of experience7,A great deal of experience7,No experience at all1,5.943,20.822,21.775,3,2-3 times per month,2-3 times per week,Very negative,42.868,82.849,83.801,7,0,0,8.173,0,100,100,100,0,100,0,15,65,100,100,"Using AI inductively (followed then by non-AI deductive experiments) seems okay since it can help generate ideas. But, running it alone and then combining its ""findings"" with non-AI experiments seems like an odd thing to do since AI models are trained on already existing things so wouldn't this sort of be like re-sampling the same population for the same study? I'm not sure what it adds and it might even create confusion. Plus, the whole black box of it all. We go to pains to collect good human sample data. But, now we just are okay with a black box inventing ideas from stuff its seen on twitter with no transparency? I'm thinking that this is a no for me.",25,9.696,615.795,617.553,50,100,10,100,100,100,75,100,100,100,10.096,132.247,133.171,23,"Using AI inductively (followed then by non-AI deductive experiments) seems okay since it can help generate ideas. But, running it alone and then combining its ""findings"" with non-AI experiments seems like an odd thing to do since AI models are trained on already existing things so wouldn't this sort of be like re-sampling the same population for the same study? I'm not sure what it adds and it might even create confusion. Plus, the whole black box of it all. We go to pains to collect good human sample data. But, now we just are okay with a black box inventing ideas from stuff its seen on twitter with no transparency? I'm thinking that this is a no for me.",Female,,White / Caucasian,Extremely Liberal,,2.123,58.782,58.784,6,1,979,EN,,
5/9/25 8:48,5/9/25 8:53,100,301,TRUE,5/9/25 8:53,R_3gS0vnydu2LgmFw,1,,0,0,,Sociology,,,,"Associate Professor, or equivalent",,2016,Yes,5.542,23.54,25.057,5,3,2,6,14.324,20.743,22.052,3,1 time per day,1 time per day,Equally positive and negative,5.563,20.716,21.778,3,0,0,8.055,0,75,75,18,82,50,13,83,17,75,75,,79,20.457,134.287,134.289,20,86,89,90,68,84,85,70,84,92,11.298,51.179,51.181,11,,Male,,Latino / Hispanic,2,,1.782,11.775,11.777,5,1,301,EN,,
5/9/25 8:50,5/9/25 8:57,100,415,TRUE,5/9/25 8:57,R_31YrjgPc1haox76,0.699999988,,0,0,,Psychology,,,,"Associate Professor, or equivalent",,2011,Yes,1.832,65.908,69.459,4,A great deal of experience7,5,No experience at all1,7.044,17.094,19.383,3,2-3 times per week,2-3 times per week,Equally positive and negative,8.458,13.675,15.079,3,0,0,6.199,0,80,60,50,15,60,20,40,20,50,60,A meta-analytic effect size? I'm not sure if I'd use it for this purpose but it came to mind because I'm working on a meta-analysis now. ,49,20.178,168.694,169.613,17,10,80,95,95,50,20,50,95,95,8.489,62.77,91.511,11,"I think just general accuracy (i.e., hallucinations) is concerning. ",Male,,Other,3,,5.538,22.321,22.322,5,1,415,EN,,
5/9/25 9:00,5/9/25 9:07,100,400,TRUE,5/9/25 9:07,R_3opuSTmwoU18ZjU,1,,0,0,,Sociology,,,,"Professor, or equivalent",,2008,Yes,3.013,19.251,21.625,5,6,3,2,14.442,22.175,23.321,3,Never,1 time per month or less,Somewhat positive,12.898,21.151,22.411,3,0,0,6.181,0,50,75,21,88,89,25,50,7,42,4,"Hard to say. We already have a lot we don't understand about humans, so asking a machine we don't understand fully to pretend to be a human is placing another layer of ignorance overtop of our uncertainty.",63,20.591,113.621,152.998,14,62,51,91,88,76,92,86,87,8,4.523,50.478,116.376,11,"We already have problems with researchers confusing simulations with data. AI may worsen this trend. I am not anti-AI, but the point of data is to tell you something you don't already know and AI has difficulty doing that.",Male,,White / Caucasian,2,"I appreciate this research objective, but you may need to do some work to make sure everyone understands AI similarly.",1.598,17.327,41.639,5,1,400,EN,,
5/9/25 9:12,5/9/25 9:18,100,318,TRUE,5/9/25 9:18,R_1EvBWTgeNsEAZ69,0.8999999761581421,,0,0,,Sociology,,,,"Assistant Professor, or equivalent",,2023,Yes,1.473,11.791,12.873,5,A great deal of experience7,A great deal of experience7,3,4.641,9.923,11.318,3,Never,2-3 times per month,Somewhat negative,5.339,11.42,13.399,7,0,0,6.259,0,71,24,39,63,57,25,60,38,53,54,,59,18.164,104.876,104.878,18,100,100,100,100,100,100,100,100,100,6.259,132.538,132.54,14,,Male,,White / Caucasian,3,,1.671,26.589,26.592,13,1,318,EN,,
5/9/25 9:21,5/9/25 9:31,100,599,TRUE,5/9/25 9:31,R_5j6VfFbQ6TGKaQ6,1,,0,0,,Sociology,,,,Postdoctoral fellow or researcher,,2023,Yes,3.187,11.212,12.896,4,A great deal of experience7,2,2,7.095,10.397,11.41,3,2+ times per day,2+ times per day,Equally positive and negative,4.687,10.064,11.538,3,0,0,8.101,0,100,75,28,1,77,1,77,9,21,2,no,12,52.147,344.403,346.067,39,73,99,99,32,14,100,72,99,24,62.689,111.102,127.178,15,The classic social science problem of looking for your missing keys only where the streetlamp light is...,Female,,White / Caucasian,2,no,2.953,16.349,17.716,5,1,599,EN,,
5/9/25 9:22,5/9/25 9:33,100,695,TRUE,5/9/25 9:33,R_18IC84DzOZhJsuB,1,,0,0,,Psychology,,,,"Associate Professor, or equivalent",,2010,Yes,1.942,14.424,30.37,4,5,4,No experience at all1,4.32,14.603,16.354,3,Never,Never,Equally positive and negative,3.742,8.628,9.542,3,0,0,4.271,0,30,60,20,5,20,0,10,10,50,50,not that I can think of,10,27.696,130.939,142.12,31,95,75,80,60,60,25,25,80,50,8.796,116.865,132.669,25,"undergraduate and graduate students not learning proper scientific thinking on their own, but instead, outsourcing it to AI",Male,,White / Caucasian,2,,3.128,20.36,20.361,4,1,695,EN,,
5/9/25 9:32,5/9/25 9:37,100,331,TRUE,5/9/25 9:37,R_1JwsXtalJDdujrh,1,,0,0,,Economics,,,,"Assistant Professor, or equivalent",,2022,Yes,2.39,28.47,29.872,16,6,6,5,1.388,13.199,15.977,7,2+ times per day,2+ times per day,Equally positive and negative,1.086,24.735,26.232,16,1.32,2.866,9.186,4,100,90,73,30,70,66,65,22,67,31,NA,85,1.941,117.336,124.47,85,62,36,30,61,80,42,34,57,50,1.719,73.47,75.249,66,NA,Male,,White / Caucasian,3,NA,1.094,12.031,17.347,6,1,331,EN,,
5/9/25 9:45,5/9/25 9:49,100,200,TRUE,5/9/25 9:49,R_64OsUNdZPCgKza2,1,,0,0,,"Psychology,Other (please specify)",Organizational Behavior,,,"Assistant Professor, or equivalent",,2020,Yes,5.566,23.158,24.185,7,A great deal of experience7,A great deal of experience7,6,2.518,5.624,6.652,3,2-3 times per week,1 time per day,Equally positive and negative,20.629,27.898,28.967,3,0,0,4.236,0,82,96,88,92,43,61,91,93,43,44,N/A,72,15.259,78.381,79.253,13,94,97,98,95,93,95,93,95,95,5.107,32.814,32.815,11,,Female,,White / Caucasian,2,,2.941,11.964,11.965,5,1,200,EN,,
5/9/25 9:43,5/9/25 9:52,100,524,TRUE,5/9/25 9:52,R_6KTHxI2826vv63B,1,,0,0,,"Sociology,Other (please specify)",Organizational Behavior,,,"Assistant Professor, or equivalent",,2022,Yes,3.698,23.58,26.855,6,6,4,2,4.353,21.303,22.327,5,2-3 times per month,2-3 times per month,Somewhat negative,5.996,29.08,30.269,5,0,0,7.376,0,5,5,5,5,5,5,20,5,5,5,No,5,22.884,284.369,285.325,30,90,90,90,90,90,90,90,90,75,5.694,65.959,65.961,11,,Female,,White / Caucasian,Extremely Liberal,There was one question on the page about use cases that asked about two different uses in a single question--I indicated 20% likelihood because one of the uses is something I would do but the other is something I would not do. I'm sorry I didn't note the text of the question. ,3.39,61.823,65.245,6,1,524,EN,,
5/9/25 9:44,5/9/25 9:56,100,742,TRUE,5/9/25 9:56,R_5hzKFVvJuKhus80,0.4000000059604645,,0,0,,Political Science,,,,Postdoctoral fellow or researcher,,2021,Yes,1.819,28.666,30.364,7,A great deal of experience7,2,5,3.176,9.745,22.159,3,2-3 times per week,1 time per week,Equally positive and negative,9.708,19.928,46.982,4,1.363,4.62,5.72,11,50,25,51,5,14,1,75,10,10,10,"Useful for designing and testing experiments and setting up analysis workflow. I would not take AI predictions seriously though and would not analyze ""synthetic"" data generated from AI, except as a way to set up the workflow for real data.",70,14.27,200.761,202.51,55,93,89,90,60,35,75,10,98,49,3.573,234.614,243.471,34,I have ethical concerns about researchers using LLMs to (claim to) study hard-to-reach samples. ,Male,,White / Caucasian,2,"Lots of uses of LLMs in research that do not involve simulating data about humans -- e.g. coding text or images, fine-tuning research designs, asking adaptive survey questions, simulating data to set up workflows (for use when collecting real data). I don't have an issue with these uses. My concerns are with using LLMs as representations of a target population of humans. ",1.337,170.311,171.155,25,1,742,EN,,
5/9/25 10:01,5/9/25 10:07,100,325,TRUE,5/9/25 10:07,R_7RxPsleuDXhVHq7,1,,0,0,,"Political Science,Other (please specify)",Criminal Justice,,,"Associate Professor, or equivalent",,2014,Yes,4.363,35.22,36.483,8,A great deal of experience7,5,No experience at all1,4.574,11.322,12.374,3,Never,1 time per month or less,Equally positive and negative,4.678,11.5,12.628,4,0,0,5.961,0,53,64,55,65,63,51,85,6,25,23,"I have yet to see AI do anything that precise that isn't fraught with error. The images are cute and the summaries offer a quick overview but I put really very little into what it yields. If that were to change, I would imagine that my whole outlook would follow.",72,17.56,170.566,171.589,16,70,100,100,50,100,10,10,100,100,5.796,59.549,65.514,19,Its usually wrong.,Male,,Black / African-American,2,,2.656,11.952,11.953,4,1,325,EN,,
5/9/25 10:08,5/9/25 10:14,100,330,TRUE,5/9/25 10:14,R_8OezSDjVBkxBYHf,1,,0,0,,Psychology,,,,Postdoctoral fellow or researcher,,2020,Yes,3.285,20.28,21.833,6,6,4,No experience at all1,4.176,9.224,10.87,3,2-3 times per month,1 time per month or less,Somewhat negative,4.668,18.492,19.204,6,0,0,4.594,0,60,75,36,50,60,27,55,43,50,52,,50,11.876,80.135,80.136,16,94,70,90,78,61,88,33,81,83,6.067,36.445,126.877,12,"I'm generally concerned about AI replacing humans, and then researchers using AI, which would result in AI studying AI which ends up not being psychology (the study of the human mind and behaviour). I believe there's a fundamental benefit to studying actual psychology, of actual humans, rather than studying AI all the time.",Male,,White / Caucasian,2,thanks! I'm so sick of AI. ,4.537,35.119,42.267,6,1,330,EN,,
5/9/25 10:32,5/9/25 10:43,100,713,TRUE,5/9/25 10:43,R_1ffBk1nhGqNkbvQ,0.8999999761581421,,0,0,,Sociology,,,,"Assistant Professor, or equivalent",,2019,Yes,7.072,19.521,24.479,4,4,No experience at all1,3,84.943,92.934,94.193,3,Never,Never,Somewhat negative,41.263,57.46,60.337,3,0,0,6.1,0,50,60,60,70,10,20,80,10,50,60,,60,232.146,413.758,413.759,42,100,95,50,100,75,100,70,100,100,6.837,79.788,79.79,19,,Female,,White / Caucasian,3,,2.793,13.818,13.821,5,1,713,EN,,
5/9/25 10:43,5/9/25 10:49,100,348,TRUE,5/9/25 10:49,R_3Dkdiv7Gi0WPacE,0.699999988,,0,25,,"Political Science,Other (please specify)",Education ,,,"Professor, or equivalent",,2007,Yes,1.607,22.55,23.32,10,5,No experience at all1,No experience at all1,5.974,21.632,22.7,11,Never,Never,Somewhat negative,12.016,22.5,23.486,6,2.641,2.641,3.825,1,85,50,50,50,50,25,60,65,25,50,,26,1.945,115.577,115.585,37,100,100,90,100,100,100,70,91,100,4.376,66.493,127.788,34,That we don’t really understand because we’ve done what’s easy and cheap rather than what’s right and because the models are so convoluted and black box we can’t even critique them,Female,,White / Caucasian,3,,1.863,10.348,10.354,8,1,348,EN,,
5/9/25 11:00,5/9/25 11:06,100,356,TRUE,5/9/25 11:06,R_1q3CQ0ET8Wpejst,1,,0,0,,Psychology,,,,"Associate Professor, or equivalent",,2010,Yes,1.396,24.648,25.357,9,A great deal of experience7,4,No experience at all1,7.467,32.608,35.085,6,Never,1 time per month or less,Equally positive and negative,12.231,29.281,30.512,7,0,0,18.081,0,6,4,6,5,8,6,10,12,8,4,would not use AI for research out of concern that it doesn’t accurately capture experiences of marginalized groups & out of concern for environmental impacts,2,4.405,156.531,158.922,36,100,100,100,100,100,100,100,100,100,1.624,38.346,54.184,24,environmental impacts,Female,,Black / African-American,3,,1.494,16.397,16.41,10,1,356,EN,,
5/9/25 10:44,5/9/25 11:22,100,2265,TRUE,5/9/25 11:22,R_1gYrV6fRY0tyGLQ,0.8999999761581421,,0,0,,Psychology,,,,"Assistant Professor, or equivalent",,2023,Yes,1.988,15.533,16.406,4,A great deal of experience7,5,2,4.326,11.454,12.102,3,2-3 times per week,2-3 times per week,Somewhat negative,4.001,18.22,19.302,6,0,0,6.816,0,75,0,50,50,50,50,60,0,6,8,,62,14.567,114.199,114.199,29,50,100,100,50,25,90,50,50,82,8.113,85.645,159.483,14,"People without proper training using AI becuase it's the ""hot topic"" or due to the publish or perish mindset. I see this now in some journals with SEM. Reviewers and researchers turning to these stats because they think it provides something novel or important, but they don't have the training on how to conduct them so they are misused or misreported.",Click to write Choice 3,Sex = Female Gender = Genderqueer,Other,Extremely Liberal,,2.915,26.96,26.964,7,1,2265,EN,,
5/9/25 11:18,5/9/25 11:23,100,276,TRUE,5/9/25 11:23,R_5eDKLo1ehENHYVX,0.8999999761581421,,0,0,,Other (please specify),Communication,,,"Professor, or equivalent",,2006,Yes,3.07,17.155,18.215,5,A great deal of experience7,6,4,4.252,11.587,16.897,3,2-3 times per month,2-3 times per month,Somewhat positive,9.419,20.856,21.86,3,0,0,4.001,0,75,75,50,50,25,10,25,10,25,50,no,50,2.843,105.762,107.678,48,75,100,100,100,100,80,25,100,50,5.139,66.824,66.827,26,,Male,,White / Caucasian,2,,2.634,11.127,11.129,4,1,276,EN,,
5/9/25 11:18,5/9/25 11:26,100,446,TRUE,5/9/25 11:26,R_5TBmqnGRVaeon5P,1,,0,0,,"Sociology,Other (please specify)","Behavioral Science, Public Policy",,,Graduate student,,2026,Yes,3.679,28.954,29.763,10,5,No experience at all1,No experience at all1,7.023,12.101,13.18,3,1 time per week,1 time per week,Somewhat negative,4.721,19.997,21.167,6,0,0,4.359,0,89,66,65,42,54,50,39,88,89,50,,60,27.612,101.279,101.282,17,100,94,99,100,93,100,73,100,99,15.301,105.672,231.434,18,"I am aware that I have technophobic ""Boomer"" mentality when it comes to AI in the social sciences. Please understand that it's not the technology it's I am afraid of, it is the way that humans, with all of their best intentions and most malicious intentions, might wield that technology.",Female,,Other,Extremely Liberal,,3.411,14.43,14.432,5,1,446,EN,,
5/9/25 11:27,5/9/25 11:34,100,382,TRUE,5/9/25 11:34,R_3gUvyZiwzIblcGZ,0.8999999761581421,,0,0,,Political Science,,,,"Professor, or equivalent",,2002,Yes,4.361,25.809,28.219,4,A great deal of experience7,5,4,10.395,15.727,19.352,3,2-3 times per week,1 time per week,Very positive,15.141,30.042,30.868,3,0,0,7.779,0,100,75,85,100,60,100,100,100,100,100,,100,27.034,173.015,173.017,27,29,50,50,61,72,50,25,76,50,7.817,74.482,74.484,11,,Male,,White / Caucasian,,,2.745,26.797,26.8,3,1,382,EN,,
5/9/25 12:08,5/9/25 12:14,100,359,TRUE,5/9/25 12:14,R_7HcUnSeZ1XKTBVg,1,,0,0,,Political Science,,,,Graduate student,,2026,Yes,2.457,21.688,22.676,4,4,4,No experience at all1,11.673,15.89,16.845,4,2+ times per day,1 time per day,Somewhat negative,8.436,26.836,28.008,7,0,0,7.082,0,80,51,50,62,58,81,90,56,78,63,,72,15.726,133.091,133.093,27,93,51,58,83,63,69,50,67,60,29.213,96.288,96.29,17,,Male,,White / Caucasian,3,,8.428,19.392,19.394,5,1,359,EN,,
5/9/25 11:48,5/9/25 13:10,100,4882,TRUE,5/9/25 13:10,R_3YY80CH7LZcgZUy,1,,0,0,,Sociology,,,,Postdoctoral fellow or researcher,,2025,Yes,2.731,21.895,22.647,6,5,2,No experience at all1,6.49,18.755,19.627,6,2+ times per day,2-3 times per month,Equally positive and negative,2.92,29.887,31.916,6,0,0,4.789,0,95,95,95,85,95,80,95,60,75,60,,95,3.028,153.234,153.24,34,65,76,85,35,49,50,60,95,35,20.201,110.068,110.076,22,,Female,,White / Caucasian,2,,46.005,66.453,66.46,7,1,4882,EN,,
5/9/25 13:08,5/9/25 13:18,100,616,TRUE,5/9/25 13:18,R_3Dp6fNEQLW9ZHJT,1,,0,0,,Sociology,,,,Retired/emeritus professor,,1983,Yes,3.229,29.844,32.208,4,4,No experience at all1,No experience at all1,15.748,19.79,22.319,3,Never,Never,Equally positive and negative,11.539,26.05,27.101,3,0,0,11.516,0,11,8,7,12,12,13,11,14,12,8,"I can imagine ""scraping the web"" to gather data and using machine learning techniques to interpret the data, but not really in an experimental context",6,9.33,107.039,109.611,13,51,51,50,49,51,49,51,50,50,6.844,225.302,305.174,11,"Over time I think that AI may end up being useful in various contexts. I don't think that research is very high on this list. When I try to call my cable company, the AI-informed phone tree still sucks. I am routinely channeled into loops that do not fit my needs. If AI can't handle simple communication with customers, I very much doubt that it is going to do more advanced work any time soon. My other concern is that companies like google and facebook are doing experiments on us every day with no human subjects approval. We don't know that we are being experimented on; the results are proprietary and not shared with social scientists. ",Male,,White / Caucasian,2,I think it is important to manage AI before it gets out of control. But I also think that AI is not going to change everything over night the way its most ardent supporters expect it to. ,3.881,13.633,91.946,4,1,616,EN,,
5/9/25 7:04,5/9/25 13:48,100,24191,TRUE,5/9/25 13:48,R_3duMX324GS1uQhI,0.800000012,,0,0,,Sociology,,,,"Professor, or equivalent",,2014,Yes,4.078,19.405,23.27,4,A great deal of experience7,A great deal of experience7,No experience at all1,5.487,13.334,14.293,3,1 time per week,2-3 times per week,Somewhat negative,7.169,16.326,30.259,3,0,0,9.401,0,80,80,65,30,60,11,80,64,80,21,,80,23.049,114.681,114.682,19,76,80,89,83,81,68,67,77,66,11.132,51.375,51.376,11,,Male,,White / Caucasian,2,,9.697,33.129,33.13,6,1,24191,EN,,
5/9/25 13:43,5/9/25 13:50,100,437,TRUE,5/9/25 13:50,R_5jfYYIxjdbzdOWT,1,,0,5,,Other (please specify),Criminal Justice and Criminology ,,,"Associate Professor, or equivalent",,2015,Yes,8.034,33.45,34.955,5,A great deal of experience7,4,No experience at all1,6.063,28.147,29.286,3,1 time per week,1 time per day,Equally positive and negative,6.939,20.455,21.344,3,0,0,7.896,0,100,100,100,50,100,50,100,26,50,25,,50,45.74,233.091,233.095,15,100,100,100,78,100,50,50,100,100,15.055,74.52,74.522,15,,Female,,White / Caucasian,2,,6.058,16.859,16.862,4,1,437,EN,,
5/9/25 13:53,5/9/25 14:00,100,451,TRUE,5/9/25 14:00,R_3uBsGJYyQzyteL3,1,,0,0,,Political Science,,,,"Associate Professor, or equivalent",,2017,Yes,2.212,16.385,17.819,4,A great deal of experience7,A great deal of experience7,3,4.03,12.046,13.133,4,1 time per month or less,1 time per month or less,Somewhat negative,5.741,32.159,33.101,4,0,0,4.953,0,80,50,50,25,14,8,65,4,10,5,Maybe to generate qualitative responses to survey items to assess item validity?,58,28.37,186.607,189.059,31,53,84,95,75,73,75,40,61,84,7.88,64.817,102.388,22,"It will exist in a hyper-capitalist system, likely with insufficient and ineffective regulation. In another society, it could be great!",Male,,Latino / Hispanic,Extremely Liberal,,3.408,12.88,12.883,4,1,451,EN,,
5/9/25 15:20,5/9/25 15:26,100,358,TRUE,5/9/25 15:26,R_1GNU8Y3F8tNc8AT,0.8999999761581421,,0,0,,Sociology,,,,"Associate Professor, or equivalent",,2016,Yes,2.141,12.907,14.889,4,A great deal of experience7,A great deal of experience7,4,9.237,19.47,21.079,3,1 time per month or less,2-3 times per month,Somewhat positive,16.201,30.836,31.742,3,0,0,7.196,0,60,60,35,20,65,35,65,30,50,50,,50,25.22,180.537,180.539,22,60,60,75,60,60,60,60,50,50,10.958,74.276,74.278,10,,Female,,White / Caucasian,Extremely Liberal,,2.026,8.86,8.862,4,1,358,EN,,
5/9/25 15:29,5/9/25 15:35,100,380,TRUE,5/9/25 15:35,R_1npHbYqy8uq3Ls0,1,,0,0,,Sociology,,,,"Professor, or equivalent",,1997,Yes,3.071,14.687,17.262,4,A great deal of experience7,4,No experience at all1,7.316,16.268,21.169,3,Never,2-3 times per month,Somewhat negative,4.88,20.976,22.478,3,0,0,4.702,0,84,75,50,69,50,25,50,50,51,50,,50,17.865,182.911,182.913,14,50,51,51,51,53,51,52,52,51,5.067,88.141,88.143,12,,Female,,White / Caucasian,3,,5.167,21.071,21.072,4,1,380,EN,,
5/9/25 16:12,5/9/25 16:20,100,482,TRUE,5/9/25 16:20,R_54smJLiZEe3YSvD,0.8999999761581421,,0,0,,Psychology,,,,Postdoctoral fellow or researcher,,2024,Yes,3.713,23.721,29.767,5,A great deal of experience7,A great deal of experience7,6,5.242,7.615,9.396,3,1 time per day,2-3 times per week,Somewhat positive,7.363,14.566,16.989,3,0,0,6.473,0,62,20,43,20,50,54,50,50,69,70,"I think AI will be more appropriate for crafting measures for humans, not for predicting social science results",40,2.362,189.082,189.764,20,60,60,50,43,25,55,50,90,50,4.361,160.671,161.133,25,"The only one of these I have first-hand experience is the variability issue, which I have seen in political selective exposure relative to human samples",Male,,White / Caucasian,5,,1.67,51.716,51.717,12,1,482,EN,,
5/9/25 19:49,5/9/25 20:04,100,898,TRUE,5/9/25 20:04,R_7VspOO7M16Rdjk5,1,,0,10,,Political Science,,,,Graduate student,,2025,Yes,2.254,17.645,18.801,4,A great deal of experience7,4,6,12.653,22.541,23.184,5,1 time per week,2-3 times per week,Somewhat positive,17.884,29.749,30.943,3,0,0,4.85,0,80,80,60,95,65,75,65,90,75,70,"I may use AI models to create or select the most effective treatment conditions, like vignettes, videos, etc.",80,199.468,484.354,486.158,45,75,70,80,70,70,85,80,80,80,11.203,183.362,184.766,21,Some researchers use AI-generated data to impersonate data obtained from real people.,Male,,Asian / Asian-American,6,No.,2.447,15.975,20.018,5,1,898,EN,,
5/9/25 20:27,5/9/25 20:38,100,687,TRUE,5/9/25 20:38,R_1mzmVb8ZOJRYtyU,0.8999999761581421,,0,0,,Sociology,,,,"Professor, or equivalent",,2005,Yes,1.638,11.799,30.86,7,6,2,5,7.875,23.688,27.513,7,1 time per week,2-3 times per month,Somewhat negative,7.946,29.215,32.095,6,0,0,6.388,0,50,61,51,9,69,5,75,68,69,70,"I generally like the thrust of the questions as exploratory, replacing pilots not final data.",62,2.769,270.682,274.386,50,100,77,16,51,90,68,62,90,3,3.087,275.167,277.953,39,I am skeptical of LLMs for social science purposes as alignment training means they reflect the aspirational views of Silicon Valley rather than the actual views of ordinary people. This is the exact opposite of the algorithmic bias question above. A lot of what we want to study is stereotypes and a computer that has such tendencies expunged is not a good proxy for humanity. The Google Gemini image generation debacle of a year ago where it generated black Wehrmacht troops and such is the most obvious example.,Male,,White / Caucasian,6,,1.158,20.606,20.608,10,1,687,EN,,
